Provider,product,Price,CPU_RAM_Price,Storage_Price,Cluster_fee,licensed_OS,Hybrid_support,internal_egress_price,external_egress_price,internal_egress,external_egress,CPU,RAM,STORAGE,Cluster_management_fee,Regional_redundancy,Autoscaling,Vendor_lock-in,Payment_option,Term_Length,Instance_Type,Disk_type,OS,Hybrid_multicloud_support,Pay_per_pod_usage,Region,Built-in_authentication,self-recovery_features,automate_backup_tasks,Versioning&upgrades
Google,S36,0.82418,0.051788,0.0566,0.1,0.007577,0,0.0054795,0.6027,400,4000,4,16,100,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S37,0.83029,0.108772,0.0133,0.1,0,0,0.0054795,0.6027,400,4000,4,16,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S38,1.01429,0.108772,0.0133,0.1,0.184,0,0.0054795,0.6027,400,4000,4,16,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S39,0.39951,0.108772,0.0133,0.1,0.007577,0,0.0054795,0.1644,400,1000,4,16,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S40,0.43524,0.108772,0.0566,0.1,0,0,0.0054795,0.1644,400,1000,4,16,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S41,0.55348,0.108772,0.0566,0.1,0.184,0,0.0054795,0.0986,400,600,4,16,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S42,0.37706,0.108772,0.0566,0.1,0.007577,0,0.0054795,0.0986,400,600,4,16,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S43,0.2951,0.077688,0.0133,0.1,0,0,0.0054795,0.0986,400,600,4,16,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S44,0.47499,0.077688,0.0133,0.1,0.184,0,0.0013699,0.0986,100,600,4,16,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S45,0.29857,0.077688,0.0133,0.1,0.007577,0,0.0013699,0.0986,100,600,4,16,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S46,0.33429,0.077688,0.0566,0.1,0,0,0.0013699,0.0986,100,600,4,16,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S47,0.51829,0.077688,0.0566,0.1,0.184,0,0.0013699,0.0986,100,600,4,16,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S48,0.34187,0.077688,0.0566,0.1,0.007577,0,0.0013699,0.0986,100,600,4,16,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S49,0.44311,0.172668,0.0266,0.1,0,0.04384,0.0013699,0.0986,100,600,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,free,yes,no,Europe,yes,yes,yes,yes
Google,S50,0.69286,0.172668,0.0266,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S51,0.51644,0.172668,0.0266,0.1,0.007577,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S52,0.59566,0.172668,0.1134,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,free,yes,no,Europe,yes,yes,yes,yes
Google,S53,0.77966,0.172668,0.1134,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S54,0.60324,0.172668,0.1134,0.1,0.007577,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S55,0.38798,0.051788,0.0266,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,free,yes,no,Europe,yes,yes,yes,yes
Google,S56,0.57198,0.051788,0.0266,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S57,0.39556,0.051788,0.0266,0.1,0.007577,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S58,0.47478,0.051788,0.1134,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,Spot,SSD,free,yes,no,Europe,yes,yes,yes,yes
Google,S59,0.65878,0.051788,0.1134,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S60,0.48236,0.051788,0.1134,0.1,0.007577,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S61,0.44497,0.108772,0.0266,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,free,yes,no,Europe,yes,yes,yes,yes
Google,S62,0.62897,0.108772,0.0266,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S63,0.45254,0.108772,0.0266,0.1,0.007577,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S64,0.53177,0.108772,0.1134,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,free,yes,no,Europe,yes,yes,yes,yes
Google,S65,0.71577,0.108772,0.1134,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S66,0.53934,0.108772,0.1134,0.1,0.007577,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S67,0.41388,0.077688,0.0266,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,free,yes,no,Europe,yes,yes,yes,yes
Google,S68,0.59788,0.077688,0.0266,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S69,0.42146,0.077688,0.0266,0.1,0.007577,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S70,0.50068,0.077688,0.1134,0.1,0,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,free,yes,no,Europe,yes,yes,yes,yes
Google,S71,0.68468,0.077688,0.1134,0.1,0.184,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S72,0.50826,0.077688,0.1134,0.1,0.007577,0.04384,0.0013699,0.1644,100,1000,4,16,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S73,0.96363,0.232924,0.0266,0.1,0,0,0.0013699,0.6027,100,4000,4,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S74,1.14763,0.232924,0.0266,0.1,0.184,0,0.0013699,0.6027,100,4000,4,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S75,0.97324,0.232924,0.0266,0.1,0.009609,0,0.0013699,0.6027,100,4000,4,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S76,1.05043,0.232924,0.1134,0.1,0,0,0.0013699,0.6027,100,4000,4,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S77,1.23443,0.232924,0.1134,0.1,0.184,0,0.0013699,0.6027,100,4000,4,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S78,1.06004,0.232924,0.1134,0.1,0.009609,0,0.0013699,0.6027,100,4000,4,32,200,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S79,0.80056,0.069852,0.0266,0.1,0,0,0.0013699,0.6027,100,4000,4,32,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S80,0.99689,0.069852,0.0266,0.1,0.184,0,0.0136986,0.6027,1000,4000,4,32,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S81,0.8225,0.069852,0.0266,0.1,0.009609,0,0.0136986,0.6027,1000,4000,4,32,200,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S82,0.89969,0.069852,0.1134,0.1,0,0,0.0136986,0.6027,1000,4000,4,32,200,yes,yes,both,no,no upfront,No commitment,Spot,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S83,1.08369,0.069852,0.1134,0.1,0.184,0,0.0136986,0.6027,1000,4000,4,32,200,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S84,0.47094,0.069852,0.1134,0.1,0.009609,0,0.0136986,0.1644,1000,1000,4,32,200,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S85,0.6504,0.3457184,0.0266,0.1,0,0,0.0136986,0.1644,1000,1000,4,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,free,no,yes,Europe,yes,yes,yes,yes
Google,S86,0.8344,0.3457184,0.0266,0.1,0.184,0,0.0136986,0.1644,1000,1000,4,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,no,yes,Europe,yes,yes,yes,yes
Google,S87,0.94768,0.3457184,0.0266,0.1,0.009609,0,0.0136986,0.4521,1000,3000,4,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,no,yes,Europe,yes,yes,yes,yes
Google,S88,1.02487,0.3457184,0.1134,0.1,0,0,0.0136986,0.4521,1000,3000,4,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,free,no,yes,Europe,yes,yes,yes,yes
Google,S89,1.20887,0.3457184,0.1134,0.1,0.184,0,0.0136986,0.4521,1000,3000,4,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,no,yes,Europe,yes,yes,yes,yes
Google,S90,1.03448,0.3457184,0.1134,0.1,0.009609,0,0.0136986,0.4521,1000,3000,4,32,200,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,no,yes,Europe,yes,yes,yes,yes
Google,S91,0.53552,0.2376824,0.0266,0.1,0,0,0.0068493,0.1644,500,1000,4,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,free,no,yes,Europe,yes,yes,yes,yes
Google,S92,0.71952,0.2376824,0.0266,0.1,0.184,0,0.0068493,0.1644,500,1000,4,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,yes,Europe,yes,yes,yes,yes
Google,S93,0.54512,0.2376824,0.0266,0.1,0.009609,0,0.0068493,0.1644,500,1000,4,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,no,yes,Europe,yes,yes,yes,yes
Google,S94,0.62232,0.2376824,0.1134,0.1,0,0,0.0068493,0.1644,500,1000,4,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,free,no,yes,Europe,yes,yes,yes,yes
Google,S95,0.80632,0.2376824,0.1134,0.1,0.184,0,0.0068493,0.1644,500,1000,4,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,no,yes,Europe,yes,yes,yes,yes
Google,S96,0.63192,0.2376824,0.1134,0.1,0.009609,0,0.0068493,0.1644,500,1000,4,32,200,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,no,yes,Europe,yes,yes,yes,yes
Google,S97,0.71668,0.4321472,0.0133,0.1,0,0,0.0068493,0.1644,500,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,yes,Europe,yes,yes,yes,yes
Google,S98,0.90068,0.4321472,0.0133,0.1,0.184,0,0.0068493,0.1644,500,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Windows,no,yes,Europe,yes,yes,yes,yes
Google,S99,0.72629,0.4321472,0.0133,0.1,0.009609,0,0.0068493,0.1644,500,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,no,yes,Europe,yes,yes,yes,yes
Google,S100,0.75998,0.4321472,0.0566,0.1,0,0,0.0068493,0.1644,500,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,free,no,yes,Europe,yes,yes,yes,yes
Google,S101,0.94398,0.4321472,0.0566,0.1,0.184,0,0.0068493,0.1644,500,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,no,yes,Europe,yes,yes,yes,yes
Google,S102,0.76959,0.4321472,0.0566,0.1,0.009609,0,0.0068493,0.1644,500,1000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,no,yes,Europe,yes,yes,yes,yes
Google,S103,0.52841,0.069852,0.0065,0,0,0,0,0.4521,500,3000,4,32,100,no,no,both,no,no upfront,No commitment,Spot,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S104,0.71241,0.069852,0.0065,0,0.184,0,0,0.4521,1000,3000,4,32,100,no,no,both,no,no upfront,No commitment,Spot,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S105,0.53802,0.069852,0.0065,0,0.009609,0,0,0.4521,1000,3000,4,32,100,no,no,both,no,no upfront,No commitment,Spot,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S106,0.55021,0.069852,0.0283,0,0,0,0,0.4521,1000,3000,4,32,100,no,no,both,no,no upfront,No commitment,Spot,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S107,0.73421,0.069852,0.0283,0,0.184,0,0,0.4521,1000,3000,4,32,100,no,no,both,no,no upfront,No commitment,Spot,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S108,0.55982,0.069852,0.0283,0,0.009609,0,0,0.4521,1000,3000,4,32,100,no,no,both,no,no upfront,No commitment,Spot,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S109,0.96176,0.3457184,0.0133,0.1,0,0.04384,0.0068493,0.4521,500,3000,4,32,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,free,yes,yes,Europe,yes,yes,yes,yes
Google,S110,1.14576,0.3457184,0.0133,0.1,0.184,0.04384,0.0068493,0.4521,500,3000,4,32,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,yes,yes,Europe,yes,yes,yes,yes
Google,S111,0.97137,0.3457184,0.0133,0.1,0.009609,0.04384,0.0068493,0.4521,500,3000,4,32,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,yes,Europe,yes,yes,yes,yes
Google,S112,1.00506,0.3457184,0.0566,0.1,0,0.04384,0.0068493,0.4521,500,3000,4,32,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,free,yes,yes,Europe,yes,yes,yes,yes
Google,S113,1.18906,0.3457184,0.0566,0.1,0.184,0.04384,0.0068493,0.4521,500,3000,4,32,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Windows,yes,yes,Europe,yes,yes,yes,yes
Google,S114,1.01467,0.3457184,0.0566,0.1,0.009609,0.04384,0.0068493,0.4521,500,3000,4,32,100,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,yes,Europe,yes,yes,yes,yes
Google,S115,1.00441,0.2376824,0.0133,0.1,0,0.04384,0.0068493,0.6027,500,4000,4,32,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,free,yes,yes,Europe,yes,yes,yes,yes
Google,S116,1.18841,0.2376824,0.0133,0.1,0.184,0.04384,0.0068493,0.6027,500,4000,4,32,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,yes,yes,Europe,yes,yes,yes,yes
Google,S117,1.01402,0.2376824,0.0133,0.1,0.009609,0.04384,0.0068493,0.6027,500,4000,4,32,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,yes,Europe,yes,yes,yes,yes
Google,S118,1.04771,0.2376824,0.0566,0.1,0,0.04384,0.0068493,0.6027,500,4000,4,32,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,free,yes,yes,Europe,yes,yes,yes,yes
Google,S119,1.23171,0.2376824,0.0566,0.1,0.184,0.04384,0.0068493,0.6027,500,4000,4,32,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,yes,yes,Europe,yes,yes,yes,yes
Google,S120,1.05732,0.2376824,0.0566,0.1,0.009609,0.04384,0.0068493,0.6027,500,4000,4,32,100,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,yes,Europe,yes,yes,yes,yes
Google,S121,1.19888,0.4321472,0.0133,0.1,0,0.04384,0.0068493,0.6027,500,4000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,free,yes,yes,Europe,yes,yes,yes,yes
Google,S122,1.38288,0.4321472,0.0133,0.1,0.184,0.04384,0.0068493,0.6027,500,4000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Windows,yes,yes,Europe,yes,yes,yes,yes
Google,S123,1.20849,0.4321472,0.0133,0.1,0.009609,0.04384,0.0068493,0.6027,500,4000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,yes,yes,Europe,yes,yes,yes,yes
Google,S124,1.24218,0.4321472,0.0566,0.1,0,0.04384,0.0068493,0.6027,500,4000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,free,yes,yes,Europe,yes,yes,yes,yes
Google,S125,1.42618,0.4321472,0.0566,0.1,0.184,0.04384,0.0068493,0.6027,500,4000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,yes,yes,Europe,yes,yes,yes,yes
Google,S126,1.25179,0.4321472,0.0566,0.1,0.009609,0.04384,0.0068493,0.6027,500,4000,4,32,100,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Linux,yes,yes,Europe,yes,yes,yes,yes
Google,S128,1.00851,0.285088,0.033,0,0,0.08768,0,0.6027,1000,4000,8,16,500,no,no,both,no,no upfront,No commitment,On Demand,Standard,free,yes,no,Europe,yes,yes,yes,yes
Google,S129,2.19294,0.285088,0.033,0,0.368,0,0,1.5068,1000,10000,8,16,500,no,no,both,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S130,1.81912,0.179592,0.033,0,0.012002,0.08768,0,1.5068,1000,10000,8,16,500,no,no,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S131,1.92804,0.179592,0.1416,0.1,0,0,0,1.5068,1000,12000,8,16,500,yes,no,both,no,no upfront,1 Year commitment,On Demand,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S132,2.2324,0.128272,0.1416,0,0.368,0.08768,0,1.5068,1000,12000,8,16,500,no,no,both,no,no upfront,3 Year commitment,On Demand,SSD,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S133,1.78872,0.128272,0.1416,0,0.012002,0,0,1.5068,1000,12000,8,16,500,no,no,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S134,2.12016,0.345336,0.0666,0.1,0,0.08768,0.0136986,1.5068,1000,10000,8,32,500,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,free,yes,no,Europe,yes,yes,yes,yes
Google,S135,2.3117,0.168872,0.0666,0.1,0.368,0.08768,0.0136986,1.5068,1000,10000,8,32,500,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S136,1.90401,0.120632,0.0666,0.1,0.014034,0.08768,0.0082192,1.5068,600,10000,8,32,500,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S137,2.06616,0.080408,0.283,0.1,0,0.08768,0.0082192,1.5068,600,10000,8,32,500,yes,yes,both,no,no upfront,No commitment,Spot,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S138,5.03912,1.381344,0.283,0.1,1.472,0.35072,0.1369863,1.3151,10000,12000,32,128,500,yes,yes,both,no,no upfront,No commitment,On Demand,SSD,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S139,2.9109,0.675488,0.283,0.1,0.049634,0.35072,0.1369863,1.3151,10000,12000,32,128,500,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S140,2.38368,0.414304,0.0666,0.1,0,0.35072,0.1369863,1.3151,10000,12000,32,128,500,yes,yes,both,no,no upfront,No commitment,Spot,Standard,free,yes,no,Europe,yes,yes,yes,yes
Google,S141,3.85568,0.414304,0.0666,0.1,1.472,0.35072,0.1369863,1.3151,10000,12000,32,128,500,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Windows,yes,no,Europe,yes,yes,yes,yes
Google,S142,2.08259,0.414304,0.0666,0.1,0.049634,0,0.1369863,1.3151,10000,12000,32,128,500,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Linux,no,no,Europe,yes,yes,yes,yes
Google,S143,6.41374,0.414304,0.283,0.1,0,0,0.1369863,5.4795,10000,50000,32,128,500,yes,yes,both,no,no upfront,No commitment,Spot,SSD,free,no,no,Europe,yes,yes,yes,yes
Google,S144,7.81725,0.414304,0.283,0.1,1.472,0,0.0684932,5.4795,5000,50000,32,128,500,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Windows,no,no,Europe,yes,yes,yes,yes
Google,S145,6.39488,0.414304,0.283,0.1,0.049634,0,0.0684932,5.4795,5000,50000,32,128,500,yes,yes,both,no,no upfront,No commitment,Spot,SSD,Linux,no,no,Europe,yes,yes,yes,yes
Google,S146,7.16951,1.4549696,0.0666,0.1,0,0,0.0684932,5.4795,5000,50000,32,128,500,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,free,no,no,Europe,yes,yes,yes,yes
Google,S147,7.80805,0.621504,0.0666,0.1,1.472,0,0.0684932,5.4795,5000,50000,32,128,500,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,no,Europe,yes,yes,yes,yes
Google,S148,7.05168,0.870176,0.1332,0.1,0.049634,0.35072,0.0684932,5.4795,5000,50000,32,128,500,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,yes,no,Europe,yes,yes,yes,yes
Google,S149,0.35089,0.067006,0.1332,0.1,0,0,0.0013699,0.0493,100,300,2,8,1000,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,free,no,no,US,yes,yes,yes,yes
Google,S150,0.4181,0.042218,0.1332,0.1,0.092,0,0.0013699,0.0493,100,300,2,8,1000,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,no,no,US,yes,yes,yes,yes
Google,S151,0.31803,0.030158,0.1332,0.1,0.003987,0,0.0013699,0.0493,100,300,2,8,1000,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Linux,no,no,US,yes,yes,yes,yes
Google,S152,0.30399,0.020102,0.1332,0.1,0,0,0.0013699,0.0493,100,300,2,8,1000,yes,yes,both,no,no upfront,No commitment,Spot,Standard,free,no,no,US,yes,yes,yes,yes
Google,S153,0.6019,0.134012,0.1332,0.1,0.184,0,0.0013699,0.0493,100,300,4,16,1000,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,US,yes,yes,yes,yes
Google,S154,0.3759,0.084436,0.1332,0.1,0.007577,0,0.0013699,0.0493,100,300,4,16,1000,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Linux,no,no,US,yes,yes,yes,yes
Google,S155,0.40109,0.060316,0.1332,0.1,0.007577,0,0.0013699,0.0986,100,600,4,16,1000,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,no,US,yes,yes,yes,yes
Google,S156,0.38098,0.040204,0.1332,0.1,0.007577,0,0.0013699,0.0986,100,600,4,16,1000,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Windows,no,no,US,yes,yes,yes,yes
Google,S157,0.52156,0.18078,0.1332,0.1,0.007577,0,0.0013699,0.0986,100,600,4,32,1000,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Windows,no,no,US,yes,yes,yes,yes
Google,S158,0.45469,0.113908,0.1332,0.1,0.007577,0,0.0013699,0.0986,100,600,4,32,1000,yes,yes,both,no,no upfront,1 Year commitment,On Demand,Standard,Windows,no,no,US,yes,yes,yes,yes
Google,S159,0.42215,0.081372,0.1332,0.1,0.007577,0,0.0013699,0.0986,100,600,4,32,1000,yes,yes,both,no,no upfront,3 Year commitment,On Demand,Standard,Windows,no,no,US,yes,yes,yes,yes
Google,S160,0.39705,0.054236,0.1332,0.1,0.009609,0,0.0013699,0.0986,100,600,4,32,1000,yes,yes,both,no,no upfront,No commitment,Spot,Standard,Linux,no,no,US,yes,yes,yes,yes
Google,S161,2.27582,0.51352,0.1332,0.1,0.014034,0,0.0082192,1.5068,600,10000,8,32,1000,yes,yes,both,no,no upfront,No commitment,On Demand,Standard,Linux,no,yes,US,yes,yes,yes,yes
Google,S162,2.60592,0.410816,0.566,0.1,0.014034,0,0.0082192,1.5068,600,10000,8,32,1000,yes,yes,both,no,no upfront,1 Year commitment,On Demand,SSD,Linux,no,yes,US,yes,yes,yes,yes
Google,S163,2.53781,0.2824368,0.566,0.1,0.014034,0,0.0684932,1.5068,5000,10000,8,32,1000,yes,yes,both,no,no upfront,3 Year commitment,On Demand,SSD,Linux,no,yes,US,yes,yes,yes,yes
